city_name,country,hotel_name,latitude,longitude,score,description,booking_url
Grenoble,France,Le Condorcet. Charme et confort à Championnet,45.1857224,5.720604,9.0,"Doté d’une connexion Wi-Fi gratuite, l’hébergement Le Condorcet. Charme et confort à Championnet se trouve dans le centre de Grenoble, à respectivement 1 km et 1,3 km de ces lieux d’intérêt : Gare de Grenoble et World Trade Center Grenoble. Occupant un bâtiment datant de 1850, cet appartement est à respectivement 4,8 km et 1,8 km de : Alpexpo et Stade des ALpes.

Disposant d’un balcon et offrant une vue sur la ville, cet appartement comprend 1 chambre, un salon, une télévision à écran plat, une cuisine équipée avec un réfrigérateur et un lave-vaisselle, ainsi que 1 salle de bains avec une douche. Des serviettes et du linge de lit sont disponibles.

Vous séjournerez à respectivement 5,1 km et 5,2 km de ces lieux d’intérêt : La Bastille de Grenoble et Summum. L'aéroport le plus proche (Aéroport de Grenoble-Alpes-Isère) est à 46 km.",https://www.booking.com/hotel/fr/le-condorcet-charme-et-confort-a-championnet.fr.html?aid=304142&label=gen173nr-10CAQoggJCF3NlYXJjaF9ncmVub2JsZSwgZnJhbmNlSA1YBGiRAYgBAZgBM7gBGcgBDNgBA-gBAfgBAYgCAagCAbgCpI-hzwbAAgHSAiRhNmM5MmIyYS1hZmRjLTQxODctYWVjYy04NGQxMjZlYjMyYzfYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-05-02&checkout=2026-05-09&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=03ce1c12bd66011b&srepoch=1776830376&all_sr_blocks=1037018501_428411583_0_0_0&highlighted_blocks=1037018501_428411583_0_0_0&matching_block_id=1037018501_428411583_0_0_0&sr_pri_blocks=1037018501_428411583_0_0_0__68908&from=searchresults
Lyon,France,"Cour des Loges Lyon, A Radisson Collection Hotel",45.7632849132656,4.827415645122528,8.9,"Possédant une terrasse, un restaurant et un bar, l’établissement Cour des Loges Lyon, A Radisson Collection Hotel vous accueille dans le centre de Lyon, à 700 mètres de ce lieu d’intérêt : Basilique Notre-Dame de Fourvière. Cet hôtel 5 étoiles propose un service d'étage, une réception ouverte 24h/24 et une connexion Wi-Fi gratuite. Cet hôtel possède un hammam et un service de concierge.

Un petit-déjeuner buffet, à la carte ou continental est servi sur place.

Vous pourrez vous détendre dans le jardin ou dans l’espace bien-être contenant une piscine intérieure, une salle de sport et un sauna.

Vous séjournerez à proximité de ces lieux d’intérêt : Théâtre antique de Fourvière, Musée Miniature et Cinéma et Musée des Beaux-Arts de Lyon. L'aéroport le plus proche (Aéroport de Lyon - Saint-Exupéry) est à 31 km.",https://www.booking.com/hotel/fr/courdesloges.fr.html?aid=304142&label=gen173nr-10CAQoggJCE3NlYXJjaF9seW9uLCBmcmFuY2VIDVgEaJEBiAEBmAEzuAEZyAEM2AED6AEB-AEBiAIBqAIBuALWlKHPBsACAdICJDI4NThhOWZlLWRjNGQtNGZlYS04ZmQwLWU3MjNhMzBkNzEwNdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-05-02&checkout=2026-05-09&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=7a621d6bb8710159&srepoch=1776831066&all_sr_blocks=5098229_119532282_2_2_0&highlighted_blocks=5098229_119532282_2_2_0&matching_block_id=5098229_119532282_2_2_0&sr_pri_blocks=5098229_119532282_2_2_0__262500&nad_id=60759a11-3e57-48bc-9647-8466b1974236_1&nad_cpc=1.72&nad_track=eyJhdWN0aW9uRXBvY2giOjE3NzY4MzEwNjMxNzksInJhbmsiOjMsImtvZGRpVHJhY2tpbmdJbmZvIjoicnR4cEluaUxhMzBEUDF4UldMYW90aVV4NnhOZXR2eCtoWVBQQlVsbTFiQ1RJc1lYQ1RPaTNvc3U1WEdzWjM1S3oyQ3pDb25zYkhBTTRIWXc0Mk0rVnQ3aWlWTTVWdmhmN2FCcDAvOHQrNGFvcjNlbTdXMlU4WjAwSGRhYzZYbDJuTGwxZ1hXenh6QlpSb3NhZnVLYk5WdXl5SkFFcnVBV0Yzd200RkFHNW9MQnlLWUNPNHRIUFcvQWFhZ3FXeCtBVE5KdnFaelUwUDh6cVFwRkJxYU8wcXpSd05RQmkvWnFXZXkwK1NWbEF4RzJiQnY2eTdEZlJBTG1yNmd0V2xNYTBnR2xzbElXSnM1MTdxMDEyOFBBVEJwR0prd01ZTEpFMEk1KzJLS2I4QmJnUU9VVGdaRFZyQzN1MFpmaTNsdFFacUluYnRQV3dvU0NuS3oyS2hyYkVoNUcrWHFaVEVyWTZWWHBzelNESGlSQXJaK3hlc3MweHlZdU44d1BMS0sxWW1KdVZFZytPeGNweEFEdi9NekhSdEE4Y0xlOFdCdlJTYlJIbnhHTVpmNUZwam80UFZPK2M0OGdDY2NxcU5qNi84KzgzU1JST0pJODZodEFoM0JUOGVsZ3RsNFNab2ZjUHBVeEwrb0lUc0lJVDNxS1RtN0xxSXdsaituWHpzT1pRbTk3Y2dGQ3FyeWJxWjJMcFBMT2NERUYrWVF2MEZqL0NBT2sxVThHdmEzemlaQ3kvK2lIVVF2cDJoaG1mWERJaCtzQVRrK3VmbjVUdFhPdkthd0FvbThvaGZLUEFzZFJCcTlYckQ1bE9Pcno3ZXNnWlhDRlhXejRxQVFyQnoyd001dThFbVo5bk9STnBDODlnVmZDYmV3NHl4ZDVySFNZdzVZNEdLektLQUxiNlJINlRMS21QVWpEOTE2NFlYL0REUEtjWTMremh3NXN1MzNoeW8wV0dGR0V5a20wRGlMRko4MGNhN2xRcEZ3L0NCTUdNUm9JVWxVUGt2VVduV0JsWGFvVzc1bEpZZzI0L2lwUzlmYjZPQ3J6N2RHOEwzbFZVVVNwVUpJckM3SVJaeVU2RnJjQkFGYzh6aWp1Q1pFZnVCcy9wSEVMdFJ5bHk3WGY4eWYveGhSVEFLQlBNc0w5VzRpakxHSUVrY3dRb0lUUnN1Ym9PaFpwQTByWDVGRnNyVmJyYmk3SlovUkw5eXY1ems1Q1I3M3p2RzNpSzAxcFc5T25jK1IvMnQzVGVUaEkxbnBlWFhWcnZRcWkzRDRYN1NiYXN4VHV1YkplWFhpVDRSQlg0Q0hpOHIyVGY1cC94eUw0cGwrODZQYzV1dGhiaHUxU3BRQ3V1NHcrN0ZqU1VwcGlYTzkyamZyVHhIdzcyOUcxQlZ5TVNVamxBSi9Hd3h6S1FqUWVKdDU0VEdUVUtvMDI2ZitrNk9lbDZEM2Zxd29oSmViVUZSdXVYZG5UQWEzcmlmMUVVT0hFQnM5UW14N0NBdlIzK0ZhVTdPdGlXUkIybUpiaWJkYk5FUzk4MXd0OStxS2NIL0FuYS9PQU9hclBZUHZxZ1gwckFJTFRoaFZuYmk3bllpcGpqZkQyS1VqVi9nT2dZTUY4TFNVdEp4Q2J5bzcvR2pZalpvSXJmNTBFZjNtREcxQWpwNFg5T1BLdzdqc1JMUzFnY0dDbXp4NmNMZVNwL3N0bnM0TkJQdjhTY3dqUnVGY3FxMGc0T3ZBbkdscmNrY2hNN3ZaNjZhd09pbHBubUhJVk9ER1B3VEdhaUJlREdxcWw2SlljUy8yYUxpU2lpNUdOa3ZBVmxwSkdhRkdxcmRMckZDUXJhcklqWitmMnUxUGFMYjQxbVdSZEVMK2hPenpQRHU5RmY4TEYzTzVVS21NakpsVm1UR2hyS2R6TjZNUWwrN1RGbHlQbFlleWJpQUZpaVY1RFNGbVZ3MElzcTF4b2xPQzFNUDViaEFYUlJsekhydHp0UExMRENEQ1RYSExZUXp4ZTZGSVdLYTNYTWNONllaMDZXWGF6SVV1bW4wdGlRcjQ5L09BVUVzM0xYaU1TMUNpWE1jWHJWNFN3ZDZxc0ZCMHFKRml0SytlbG5GOU9ocUVEK3EydWtyWENWallraG5vb3M2eXcwNmc9In0%3D&nad_placement=SR_MAIN&from=searchresults
Lyon,France,Hôtel Fort St Laurent Lyon - Handwritten Collection,45.774432,4.836447,8.9,"L’établissement Hôtel Fort St Laurent Lyon - Handwritten Collection vous accueille à Lyon, à 1 km de ce lieu d’intérêt : Musée des Beaux-Arts de Lyon. Il comprend un service de concierge, un jardin, une terrasse, des hébergements non-fumeurs, ainsi qu'une connexion Wi-Fi gratuite dans l’ensemble de ses locaux. Cet hôtel 4 étoiles propose un service d'étage et une réception ouverte 24h/24. Vous pourrez profiter d'un bar.

Un petit-déjeuner buffet, continental ou végétarien est servi sur place.

Vous séjournerez à respectivement 1,9 km et 3,5 km de ces lieux d’intérêt : Musée Miniature et Cinéma et Basilique Notre-Dame de Fourvière. L'aéroport le plus proche (Aéroport de Lyon - Saint-Exupéry) est à 35 km.",https://www.booking.com/hotel/fr/et-spa-fort-st-laurent-lyon-handwritten-collection.fr.html?aid=304142&label=gen173nr-10CAQoggJCE3NlYXJjaF9seW9uLCBmcmFuY2VIDVgEaJEBiAEBmAEzuAEZyAEM2AED6AEB-AEBiAIBqAIBuALWlKHPBsACAdICJDI4NThhOWZlLWRjNGQtNGZlYS04ZmQwLWU3MjNhMzBkNzEwNdgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-05-02&checkout=2026-05-09&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=7a621d6bb8710159&srepoch=1776831066&all_sr_blocks=1157790302_388546069_2_2_0&highlighted_blocks=1157790302_388546069_2_2_0&matching_block_id=1157790302_388546069_2_2_0&sr_pri_blocks=1157790302_388546069_2_2_0__116150&from=searchresults
Nimes,France,Appart'City Collection Nîmes Arènes,43.8338735348897,4.361433959524561,8.9,"L'Appart'City Collection Nîmes Arènes vous accueille dans le centre historique de Nîmes, à 1 minute à pied des arènes et à 300 mètres de la gare. Un parking souterrain public est disponible à proximité. Vous profiterez d’une connexion Wi-Fi gratuite.

Les studios et les appartements sont dotés d'une télévision à écran plat et d'un coin salon. La kitchenette entièrement équipée est munie d’un micro-ondes et de plaques de cuisson. La salle de bains privative est pourvue d’une baignoire ou d’une douche.

Le petit-déjeuner se compose d’une variété de pains. Des croissants sont également fournis. Des fruits frais, de la salade de fruits et différents fromages sont également proposés. Vous apprécierez aussi des yaourts bio, un grand choix de thés bio, des œufs brouillés, des œufs/œufs brouillés avec du veau et des saucisses de veau.

L'aéroport de Nîmes-Alès-Camargue-Cévennes, le plus proche, est implanté à Garons/Saint-Gilles, à 12 km de l’Appart'City Collection Nîmes Arènes.",https://www.booking.com/hotel/fr/appart-39-city-nimes.fr.html?aid=304142&label=gen173nr-10CAQoggJCFHNlYXJjaF9uaW1lcywgZnJhbmNlSA1YBGiRAYgBAZgBM7gBGcgBDNgBA-gBAfgBAYgCAagCAbgC8pahzwbAAgHSAiQ2ZWEyYzllZC05MTE5LTQ5ZTAtYjUwNS04MjkyYWZkMTQwMDnYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-05-02&checkout=2026-05-09&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=bc621df8d937015e&srepoch=1776831349&all_sr_blocks=152302401_91956218_0_2_0&highlighted_blocks=152302401_91956218_0_2_0&matching_block_id=152302401_91956218_0_2_0&sr_pri_blocks=152302401_91956218_0_2_0__86600&from_sustainable_property_sr=1&from=searchresults
Collioure,France,Hôtel & Spa Le Madeloc - Collioure Centre,42.5287646672607,3.078654259443283,8.9,"Le Madeloc Hôtel & Spa se trouve à 500 mètres du centre-ville de Collioure et à 10 minutes à pied de la plage. L’établissement dispose d’une piscine extérieure ouverte toute l’année et chauffée d’avril à octobre, ainsi que d’un solarium sur le toit, d’une baignoire et d’un hammam. Des soins de beauté et des massages sont dispensés sur demande.
La piscine sur le toit est chauffée (du 4 avril au 31 octobre) et le bain à remous est accessible gratuitement de 9h00 à 21h00.

Décorées dans des tons neutres avec des couleurs vives, toutes les chambres du Madeloc Hôtel & Spa disposent de la climatisation, d’une télévision à écran LCD et d’un minibar. Certains hébergements comprennent un balcon ou une terrasse. Les chambres sont situées à l’un des 3 étages de l’hôtel et ne sont accessibles que par des escaliers. Une chambre au rez-de-chaussée est adaptée aux personnes en situation de handicap.

Tous les matins, l’hôtel sert un petit-déjeuner buffet américain et un petit-déjeuner continental jusqu’au 3 avril (viennoiseries, pain, boissons, confitures, yaourts, jus de fruits frais). L’établissement sert également une collation dans le confort de votre chambre. Le Madeloc Hôtel & Spa propose une connexion Wi-Fi gratuite.

Vous trouverez aussi une boutique de souvenirs vendant des produits locaux.

Vous séjournerez à seulement 200 mètres de la gare de Collioure et à 5 minutes de la route D914. L'hôtel se trouve à 6,5 km d'Argelès-sur-Mer et à 25,5 km de la frontière espagnole.
Sur demande et sous réserve de disponibilité, un parking privé est accessible sur place moyennant des frais supplémentaires.",https://www.booking.com/hotel/fr/madeloc.fr.html?aid=304142&label=gen173nr-10CAQoggJCGHNlYXJjaF9jb2xsaW91cmUsIGZyYW5jZUgNWARokQGIAQGYATO4ARnIAQzYAQPoAQH4AQGIAgGoAgG4AtmVoc8GwAIB0gIkYmFlYWFhOTEtYjA3OS00ZmYwLWE5N2QtN2UwMzA5NDc2MGU12AIB4AIB&ucfs=1&arphpl=1&checkin=2026-05-02&checkout=2026-05-09&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=a8031dacca800166&srepoch=1776831197&all_sr_blocks=4851443_405073409_3_2_0&highlighted_blocks=4851443_405073409_3_2_0&matching_block_id=4851443_405073409_3_2_0&sr_pri_blocks=4851443_405073409_3_2_0__103400&from=searchresults
Annecy,France,Impérial Palace,45.90374698623782,6.144694089889526,8.9,"Au cœur des Alpes françaises, l’Impérial Palace est un hôtel 4 étoiles qui se situe au bord du lac d’Annecy, à 1,6 kilomètre du centre d’Annecy. Des hébergements climatisés, un spa et un casino sont proposés. Une connexion Wi-Fi est disponible gratuitement.

Les chambres de L’Imperial Palace comportent un minibar ainsi qu’une télévision par satellite à écran plat. La plupart d’entre elles disposent également d’un balcon offrant une vue imprenable sur le lac et les montagnes environnantes ou sur le parc. Un plateau de courtoisie avec du thé est à votre disposition dans chaque chambre.

Les repas sont servis sur une terrasse ombragée surplombant le lac. L’Impérial Palace possède aussi un restaurant informel, La Brasserie, un bar et un salon où vous pourrez savourer des pâtisseries faites maison, des collations et un petit-déjeuner buffet complet.

Un spa de 600 m² est à votre disposition sur place. Vous y trouverez une piscine, une douche sensorielle, un sauna, un hammam, une fontaine de glace, une baignoire d’hydromassage et des salles de soins privées. 

Un parking est disponible gratuitement sur place. Cet établissement est équipé de bornes de recharge pour les voitures électriques. L’hôtel se situe à 40 km de l’aéroport international de Genève et à 1,5 km de la gare d’Annecy. Le château d’Annecy se trouve à 2 km.",https://www.booking.com/hotel/fr/imperial-palace.fr.html?aid=304142&label=gen173nr-10CAQoggJCFXNlYXJjaF9hbm5lY3ksIGZyYW5jZUgNWARokQGIAQGYATO4ARnIAQzYAQPoAQH4AQGIAgGoAgG4AviSoc8GwAIB0gIkZTQ4MjQxZDgtYWFiYi00NDhhLThlYmUtMGYzMWNmNTkwOGUw2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-05-02&checkout=2026-05-09&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=77b41cfbc66d0212&srepoch=1776830844&all_sr_blocks=5434032_270549348_2_2_0&highlighted_blocks=5434032_270549348_2_2_0&matching_block_id=5434032_270549348_2_2_0&sr_pri_blocks=5434032_270549348_2_2_0__295400&from=searchresults
Collioure,France,Grand Hotel Du Golfe - Spa & Restaurant,42.53378310875555,3.064337968826294,8.8,"Installé sur la Corniche, le Grand Hotel Du Golfe - Spa & Restaurant est un établissement design 4 étoiles datant des années 1970, situé à seulement 5 minutes à pied des calanques et à 10 minutes de marche de la plage du Racou. Le centre-ville d'Argelès-sur-Mer est à 4 km.

Toutes les chambres climatisées sont orientées vers la mer et la plupart d'entre elles disposent d'un balcon. Modernes et insonorisées, toutes les chambres comprennent une connexion Wi-Fi gratuite, une télévision à écran LCD, un minibar, un téléphone, un coffre-fort et un sèche-cheveux. Les chambres sont équipées de nouvelles télévisions IPTV avec Chromecast. Une chambre pour personnes à mobilité réduite est disponible sur demande préalable.

Un petit-déjeuner buffet est préparé chaque matin sur place. Ouvert tous les soirs en semaine, le restaurant sur place « le bistrot à la mer » propose des plats créatifs préparés à base de produits régionaux frais. Vous pourrez déguster un verre au bar-salon de l’hôtel ou sur la terrasse par beau temps.

L'institut de beauté Beauty Spa propose des massages et soins du visage issus des maisons SOTHYS et INGRID MILLET. Il est recommandé de réserver
 les soins à l'avance. Accessible moyennant un supplément, le spa, avec son hammam chromatique et son bain à remous, offre une vue panoramique
sur la mer Méditerranée et les vignobles. L'établissement met à votre disposition une piscine extérieure de 19 mètres, chauffée d'avril à début novembre. L'établissement, doté d'un jardin méditerranéen, peut organiser des séances de dégustation de vins du Languedoc-Roussillon sur demande. L'hôtel possède également un domaine viticole Terre Jaume où il propose des dégustations.

La ville historique de Collioure se trouve à 2,5 km. Le parking privé sur place est disponible gratuitement. La frontière espagnole est accessible à 25 km.",https://www.booking.com/hotel/fr/grand-du-golfe.fr.html?aid=304142&label=gen173nr-10CAQoggJCGHNlYXJjaF9jb2xsaW91cmUsIGZyYW5jZUgNWARokQGIAQGYATO4ARnIAQzYAQPoAQH4AQGIAgGoAgG4AtmVoc8GwAIB0gIkYmFlYWFhOTEtYjA3OS00ZmYwLWE5N2QtN2UwMzA5NDc2MGU12AIB4AIB&ucfs=1&arphpl=1&checkin=2026-05-02&checkout=2026-05-09&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=a8031dacca800166&srepoch=1776831197&all_sr_blocks=5946001_360143684_0_2_0&highlighted_blocks=5946001_360143684_0_2_0&matching_block_id=5946001_360143684_0_2_0&sr_pri_blocks=5946001_360143684_0_2_0__185500&from_sustainable_property_sr=1&from=searchresults
Annecy,France,Le Pélican,45.897015,6.131543,8.8,"L’établissement Le Pélican vous accueille à Annecy, à 37 km de ce lieu d’intérêt : Rochexpo. Il comprend une piscine extérieure ouverte en saison, une terrasse, un restaurant et un parking privé. Cet hôtel 4 étoiles propose un service d'étage, une réception ouverte 24h/24 et une connexion Wi-Fi gratuite. Vous pourrez prendre un verre au bar sur place.

L’établissement propose des hébergements dotés de la climatisation, d’un bureau, d'une machine à café, d'un réfrigérateur, d'un coffre-fort et d'une télévision à écran plat. Ils comprennent également une salle de bains privative pourvue d’une douche. Vous profiterez aussi d’une armoire.

Un petit-déjeuner buffet, continental et sans gluten est servi sur place.

Vous séjournerez à respectivement 38 km et 43 km de ces lieux d’intérêt : Lac du Bourget et Stade de Genève. L'aéroport le plus proche (Aéroport de Chambéry - Savoie) est à 43 km.",https://www.booking.com/hotel/fr/le-pelican-annecy1.fr.html?aid=304142&label=gen173nr-10CAQoggJCFXNlYXJjaF9hbm5lY3ksIGZyYW5jZUgNWARokQGIAQGYATO4ARnIAQzYAQPoAQH4AQGIAgGoAgG4AviSoc8GwAIB0gIkZTQ4MjQxZDgtYWFiYi00NDhhLThlYmUtMGYzMWNmNTkwOGUw2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-05-02&checkout=2026-05-09&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=77b41cfbc66d0212&srepoch=1776830844&all_sr_blocks=756018807_332440559_4_2_0&highlighted_blocks=756018807_332440559_4_2_0&matching_block_id=756018807_332440559_4_2_0&sr_pri_blocks=756018807_332440559_4_2_0__333200&from=searchresults
Grenoble,France,"Le Grand Hôtel Grenoble, BW Premier Collection by Best Western",45.190815035100044,5.728548020124435,8.7,"L’établissement Le Grand Hôtel Grenoble, BW Premier Collection by Best Western se situe à Grenoble, à 1,3 km de ce lieu d’intérêt : Gare de Grenoble. Il possède un service de concierge, un salon commun, un bar, des hébergements non-fumeurs, ainsi qu'une connexion Wi-Fi gratuite dans l’ensemble de ses locaux. Cet hôtel 4 étoiles propose un service d'étage et une réception ouverte 24h/24. Vous pourrez prendre un verre au snack-bar sur place.

Les hébergements sont dotés de la climatisation, d’un bureau, d’une machine à café, d’un minibar, d’un coffre-fort, d’une télévision à écran plat et d’une salle de bains privative avec une douche. Vous profiterez aussi d’une armoire.

Un petit-déjeuner buffet est servi sur place.

Vous séjournerez à proximité de ces lieux d’intérêt : World Trade Center Grenoble, Stade des ALpes et La Bastille de Grenoble. L'aéroport le plus proche (Aéroport de Grenoble-Alpes-Isère) est à 47 km. Un service de navette aéroport payant peut être assuré par l’établissement.",https://www.booking.com/hotel/fr/le-grand-grenoble-centre.fr.html?aid=304142&label=gen173nr-10CAQoggJCF3NlYXJjaF9ncmVub2JsZSwgZnJhbmNlSA1YBGiRAYgBAZgBM7gBGcgBDNgBA-gBAfgBAYgCAagCAbgCpI-hzwbAAgHSAiRhNmM5MmIyYS1hZmRjLTQxODctYWVjYy04NGQxMjZlYjMyYzfYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-05-02&checkout=2026-05-09&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=03ce1c12bd66011b&srepoch=1776830376&all_sr_blocks=30376117_91920038_2_2_0&highlighted_blocks=30376117_91920038_2_2_0&matching_block_id=30376117_91920038_2_2_0&sr_pri_blocks=30376117_91920038_2_2_0__92565&from=searchresults
Annecy,France,Best Western Plus Hotel Carlton Annecy,45.90034806289442,6.1223942041397095,8.7,"Le Best Western Carlton Annecy est installé dans le centre d'Annecy, aux portes de la ville médiévale. Le lac d'Annecy se trouve à 10 minutes à pied.

Toutes les chambres sont insonorisées et climatisées. Elles sont munies d'une télévision à écran plat, d'un bureau et d'une machine à café. Chacune bénéficie d'une salle de bains privative, tandis que plusieurs offrent une vue sur la montagne.

Vous aurez l'opportunité de vous détendre avec un verre en soirée au bar sur place. Vous dégusterez également un petit-déjeuner buffet dans le confort de votre chambre ou dans la salle à manger.

De plus, vous disposerez d'un garage privé sur réservation préalable et moyennant des frais supplémentaires. Cet hôtel vous place à 200 mètres de la gare, d'un arrêt de bus et d'une station de taxis.",https://www.booking.com/hotel/fr/bestwesterncarlton.fr.html?aid=304142&label=gen173nr-10CAQoggJCFXNlYXJjaF9hbm5lY3ksIGZyYW5jZUgNWARokQGIAQGYATO4ARnIAQzYAQPoAQH4AQGIAgGoAgG4AviSoc8GwAIB0gIkZTQ4MjQxZDgtYWFiYi00NDhhLThlYmUtMGYzMWNmNTkwOGUw2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-05-02&checkout=2026-05-09&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=77b41cfbc66d0212&srepoch=1776830844&all_sr_blocks=5078119_338215776_2_2_0&highlighted_blocks=5078119_338215776_2_2_0&matching_block_id=5078119_338215776_2_2_0&sr_pri_blocks=5078119_338215776_2_2_0__141900&from_sustainable_property_sr=1&from=searchresults
